ts,host,url,hour,dns_ms,tcp_ms,tls_ms,server_ms,transfer_ms,total_ms,response_size,http_status,cache_state,conn_reuse,success,error_stage,error_type,source
2026-09-05T22:35:51,expired.badssl.com,https://expired.badssl.com/,22,0.95,220.414,,,,461.398,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:35:52,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,0.698,245.277,,,,488.011,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:35:54,github.com,https://github.com/duong-dan-loi-404-test,22,0.692,63.916,72.826,134.136,326.366,623.299,271677,404,cold,0,0,HTTP,status_404,real
2026-09-05T22:35:55,httpbin.org,https://httpbin.org/status/500,22,29.446,276.279,523.695,267.092,0.076,1114.167,246,500,cold,0,0,HTTP,status_500,real
2026-09-05T22:35:57,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,,,,,,12047.179,0,,cold,0,0,DNS,gaierror,real
2026-09-05T22:36:10,google.com,https://google.com/,22,0.813,43.443,64.96,122.792,0.081,249.116,847,301,cold,0,1,,,real
2026-09-05T22:36:12,cloudflare.com,https://cloudflare.com/,22,24.708,63.777,51.471,140.213,0.085,298.873,1156,301,cold,0,1,,,real
2026-09-05T22:36:13,expired.badssl.com,https://expired.badssl.com/,22,0.954,222.569,,,,464.669,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:36:14,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,0.945,216.931,,,,459.714,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:36:16,github.com,https://github.com/duong-dan-loi-404-test,22,0.932,91.346,79.079,153.653,301.332,644.018,271666,404,cold,0,0,HTTP,status_404,real
2026-09-05T22:36:17,httpbin.org,https://httpbin.org/status/500,22,0.767,267.491,541.099,347.075,0.068,1173.563,246,500,cold,0,0,HTTP,status_500,real
2026-09-05T22:36:20,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,,,,,,12038.559,0,,cold,0,0,DNS,gaierror,real
2026-09-05T22:36:33,google.com,https://google.com/,22,0.876,48.223,65.037,118.643,0.069,249.382,847,301,cold,0,1,,,real
2026-09-05T22:36:34,cloudflare.com,https://cloudflare.com/,22,0.761,46.247,54.101,136.802,0.135,255.715,1153,301,cold,0,1,,,real
2026-09-05T22:36:35,expired.badssl.com,https://expired.badssl.com/,22,1.008,219.694,,,,461.575,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:36:37,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,1.008,218.967,,,,460.687,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:36:38,github.com,https://github.com/duong-dan-loi-404-test,22,15.092,61.988,67.217,126.818,307.121,599.082,271687,404,cold,0,0,HTTP,status_404,real
2026-09-05T22:36:40,httpbin.org,https://httpbin.org/status/500,22,26.04,260.545,527.062,266.187,0.077,1097.377,246,500,cold,0,0,HTTP,status_500,real
2026-09-05T22:36:42,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,,,,,,12031.773,0,,cold,0,0,DNS,gaierror,real
2026-09-05T22:36:55,google.com,https://google.com/,22,9.046,40.434,59.303,101.15,0.081,230.697,847,301,cold,0,1,,,real
2026-09-05T22:36:56,cloudflare.com,https://cloudflare.com/,22,0.849,46.793,51.289,132.446,0.768,253.598,1170,301,cold,0,1,,,real
2026-09-05T22:36:57,expired.badssl.com,https://expired.badssl.com/,22,0.795,219.63,,,,467.098,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:36:59,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,1.038,235.835,,,,474.588,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:37:00,github.com,https://github.com/duong-dan-loi-404-test,22,0.695,65.405,69.315,135.933,270.111,558.815,271662,404,cold,0,0,HTTP,status_404,real
2026-09-05T22:37:02,httpbin.org,https://httpbin.org/status/500,22,0.703,261.871,528.21,265.802,0.074,1076.608,246,500,cold,0,0,HTTP,status_500,real
2026-09-05T22:37:04,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,,,,,,12053.189,0,,cold,0,0,DNS,gaierror,real
2026-09-05T22:37:17,google.com,https://google.com/,22,20.632,42.521,59.78,104.377,0.076,245.359,847,301,cold,0,1,,,real
2026-09-05T22:37:18,cloudflare.com,https://cloudflare.com/,22,0.695,72.575,50.603,138.47,0.104,279.226,1154,301,cold,0,1,,,real
2026-09-05T22:37:20,expired.badssl.com,https://expired.badssl.com/,22,0.772,233.432,,,,476.196,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:37:21,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,0.711,221.148,,,,462.947,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:37:22,github.com,https://github.com/duong-dan-loi-404-test,22,16.031,62.677,70.493,131.086,259.939,563.893,271677,404,cold,0,0,HTTP,status_404,real
2026-09-05T22:37:24,httpbin.org,https://httpbin.org/status/500,22,0.851,266.592,535.197,267.284,0.065,1094.792,246,500,cold,0,0,HTTP,status_500,real
2026-09-05T22:37:26,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,,,,,,12065.89,0,,cold,0,0,DNS,gaierror,real
2026-09-05T22:37:39,google.com,https://google.com/,22,0.978,40.483,59.959,107.438,0.078,227.615,847,301,cold,0,1,,,real
2026-09-05T22:37:40,cloudflare.com,https://cloudflare.com/,22,1.081,39.636,43.027,123.635,0.128,229.656,1158,301,cold,0,1,,,real
2026-09-05T22:37:42,expired.badssl.com,https://expired.badssl.com/,22,6.027,218.639,,,,467.196,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:37:43,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,1.078,219.71,,,,461.728,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:37:45,github.com,https://github.com/duong-dan-loi-404-test,22,19.353,77.672,79.247,154.131,308.586,656.801,271687,404,cold,0,0,HTTP,status_404,real
2026-09-05T22:37:46,httpbin.org,https://httpbin.org/status/500,22,32.635,258.702,521.158,438.002,0.08,1268.808,246,500,cold,0,0,HTTP,status_500,real
2026-09-05T22:37:49,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,,,,,,12048.128,0,,cold,0,0,DNS,gaierror,real
2026-09-05T22:38:02,google.com,https://google.com/,22,0.956,42.1,61.14,102.37,0.158,227.327,847,301,cold,0,1,,,real
2026-09-05T22:38:03,cloudflare.com,https://cloudflare.com/,22,0.684,67.802,54.127,139.277,0.086,280.449,1162,301,cold,0,1,,,real
2026-09-05T22:38:04,expired.badssl.com,https://expired.badssl.com/,22,0.708,218.845,,,,461.495,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:38:06,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,0.666,219.558,,,,460.633,0,,cold,0,0,TLS,SSLCertVerificationError,real
2026-09-05T22:38:07,github.com,https://github.com/duong-dan-loi-404-test,22,0.559,66.281,72.354,138.881,272.734,567.35,271652,404,cold,0,0,HTTP,status_404,real
2026-09-05T22:38:09,httpbin.org,https://httpbin.org/status/500,22,0.9,255.468,520.185,256.847,0.083,1051.771,246,500,cold,0,0,HTTP,status_500,real
2026-09-05T22:38:11,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,,,,,,12051.284,0,,cold,0,0,DNS,gaierror,real
