ts,host,url,hour,dns_ms,tcp_ms,tls_ms,server_ms,transfer_ms,total_ms,response_size,http_status,cache_state,conn_reuse,success,error_stage,error_type,source
2026-08-28T01:53:14,localhost,http://localhost:3000/normal,1,0.296,0.405,0.0,0.283,0.008,1.013,207,200,cold,0,1,,,local_fault
2026-08-28T01:53:14,localhost,http://localhost:3000/slow-server,1,0.297,0.401,0.0,,,2012.992,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:53:16,localhost,http://localhost:3000/error-500,1,0.47,0.402,0.0,0.282,0.008,1.179,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:53:16,localhost,http://localhost:3000/drop-connection,1,0.288,0.402,0.0,0.17,,0.905,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:53:16,127.0.0.1,http://127.0.0.1:59999/,1,0.03,,,,,2004.441,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:53:18,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.744,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:53:18,localhost,http://localhost:3000/normal,1,0.23,22.201,0.0,0.302,0.012,22.775,207,200,cold,0,1,,,local_fault
2026-08-28T01:53:18,localhost,http://localhost:3000/slow-server,1,0.386,0.264,0.0,,,2007.948,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:53:20,localhost,http://localhost:3000/error-500,1,0.331,0.552,0.0,0.531,0.01,1.448,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:53:20,localhost,http://localhost:3000/drop-connection,1,0.225,0.314,0.0,0.138,,0.719,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:53:20,127.0.0.1,http://127.0.0.1:59999/,1,0.021,,,,,2007.969,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:53:22,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.019,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:53:22,localhost,http://localhost:3000/normal,1,0.32,18.472,0.0,0.397,0.016,19.279,207,200,cold,0,1,,,local_fault
2026-08-28T01:53:22,localhost,http://localhost:3000/slow-server,1,0.304,12.064,0.0,,,2014.749,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:53:24,localhost,http://localhost:3000/error-500,1,0.273,11.548,0.0,0.341,0.013,12.208,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:53:24,localhost,http://localhost:3000/drop-connection,1,0.265,0.276,0.0,0.203,,0.787,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:53:24,127.0.0.1,http://127.0.0.1:59999/,1,0.028,,,,,2003.366,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:53:26,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.783,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:53:26,localhost,http://localhost:3000/normal,1,0.284,11.704,0.0,0.341,0.01,12.377,207,200,cold,0,1,,,local_fault
2026-08-28T01:53:26,localhost,http://localhost:3000/slow-server,1,0.425,10.205,0.0,,,2011.787,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:53:28,localhost,http://localhost:3000/error-500,1,0.49,0.767,0.0,0.455,0.018,1.777,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:53:28,localhost,http://localhost:3000/drop-connection,1,0.272,12.071,0.0,0.182,,12.601,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:53:28,127.0.0.1,http://127.0.0.1:59999/,1,0.03,,,,,2003.475,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:53:30,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,5.388,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:53:30,localhost,http://localhost:3000/normal,1,0.511,0.482,0.0,0.581,0.024,1.643,207,200,cold,0,1,,,local_fault
2026-08-28T01:53:31,localhost,http://localhost:3000/slow-server,1,0.478,0.509,0.0,,,2013.225,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:53:33,localhost,http://localhost:3000/error-500,1,0.297,0.401,0.0,0.275,0.009,1.0,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:53:33,localhost,http://localhost:3000/drop-connection,1,0.291,0.404,0.0,0.171,,0.91,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:53:33,127.0.0.1,http://127.0.0.1:59999/,1,0.03,,,,,2003.188,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:53:35,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.814,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:53:35,localhost,http://localhost:3000/normal,1,0.296,0.43,0.0,0.291,0.008,1.042,207,200,cold,0,1,,,local_fault
2026-08-28T01:53:35,localhost,http://localhost:3000/slow-server,1,0.268,0.292,0.0,,,2001.46,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:53:37,localhost,http://localhost:3000/error-500,1,0.365,0.284,0.0,0.35,0.013,1.147,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:53:37,localhost,http://localhost:3000/drop-connection,1,0.278,0.282,0.0,0.206,,0.809,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:53:37,127.0.0.1,http://127.0.0.1:59999/,1,0.033,,,,,2003.661,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:53:39,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.335,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:53:39,localhost,http://localhost:3000/normal,1,0.314,0.293,0.0,0.329,0.007,0.97,207,200,cold,0,1,,,local_fault
2026-08-28T01:53:39,localhost,http://localhost:3000/slow-server,1,0.298,0.295,0.0,,,2011.518,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:53:41,localhost,http://localhost:3000/error-500,1,0.253,0.25,0.0,0.279,0.007,0.806,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:53:41,localhost,http://localhost:3000/drop-connection,1,0.223,0.261,0.0,0.163,,0.684,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:53:41,127.0.0.1,http://127.0.0.1:59999/,1,0.021,,,,,2014.525,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:53:43,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.183,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:53:43,localhost,http://localhost:3000/normal,1,0.479,0.807,0.0,0.559,0.019,1.9,207,200,cold,0,1,,,local_fault
2026-08-28T01:53:43,localhost,http://localhost:3000/slow-server,1,0.271,0.343,0.0,,,2013.282,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:53:45,localhost,http://localhost:3000/error-500,1,0.266,10.805,0.0,0.476,0.019,11.599,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:53:45,localhost,http://localhost:3000/drop-connection,1,0.476,10.017,0.0,0.398,,11.009,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:53:45,127.0.0.1,http://127.0.0.1:59999/,1,0.042,,,,,2003.014,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:53:47,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,2.749,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:53:47,localhost,http://localhost:3000/normal,1,0.278,0.46,0.0,0.222,0.008,0.987,207,200,cold,0,1,,,local_fault
2026-08-28T01:53:47,localhost,http://localhost:3000/slow-server,1,0.262,0.258,0.0,,,2005.337,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:53:49,localhost,http://localhost:3000/error-500,1,0.292,0.28,0.0,0.303,0.008,0.901,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:53:49,localhost,http://localhost:3000/drop-connection,1,0.745,2.183,0.0,0.63,,3.752,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:53:49,127.0.0.1,http://127.0.0.1:59999/,1,0.045,,,,,2003.039,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:53:51,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.0,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:53:51,localhost,http://localhost:3000/normal,1,0.265,11.545,0.0,0.234,0.009,12.075,207,200,cold,0,1,,,local_fault
2026-08-28T01:53:51,localhost,http://localhost:3000/slow-server,1,0.213,0.313,0.0,,,2001.184,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:53:53,localhost,http://localhost:3000/error-500,1,0.294,0.333,0.0,0.28,0.007,0.931,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:53:53,localhost,http://localhost:3000/drop-connection,1,0.194,0.194,0.0,0.127,,0.552,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:53:53,127.0.0.1,http://127.0.0.1:59999/,1,0.024,,,,,2000.204,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:53:55,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.791,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:53:55,localhost,http://localhost:3000/normal,1,0.272,0.261,0.0,0.32,0.008,0.877,207,200,cold,0,1,,,local_fault
2026-08-28T01:53:55,localhost,http://localhost:3000/slow-server,1,0.227,0.23,0.0,,,2003.665,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:53:57,localhost,http://localhost:3000/error-500,1,0.281,0.4,0.0,0.271,0.008,0.977,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:53:57,localhost,http://localhost:3000/drop-connection,1,0.458,0.403,0.0,0.169,,1.076,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:53:57,127.0.0.1,http://127.0.0.1:59999/,1,0.031,,,,,2001.499,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:53:59,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.8,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:53:59,localhost,http://localhost:3000/normal,1,0.257,11.953,0.0,0.565,0.02,12.841,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:00,localhost,http://localhost:3000/slow-server,1,0.273,12.862,0.0,,,2013.634,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:02,localhost,http://localhost:3000/error-500,1,0.287,11.834,0.0,0.706,0.01,12.868,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:02,localhost,http://localhost:3000/drop-connection,1,0.269,0.256,0.0,0.189,,0.754,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:02,127.0.0.1,http://127.0.0.1:59999/,1,0.022,,,,,2001.341,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:04,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,2.536,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:04,localhost,http://localhost:3000/normal,1,0.262,0.274,0.0,0.516,0.011,1.09,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:04,localhost,http://localhost:3000/slow-server,1,0.259,12.695,0.0,,,2018.682,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:06,localhost,http://localhost:3000/error-500,1,0.285,0.266,0.0,0.328,0.011,0.911,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:06,localhost,http://localhost:3000/drop-connection,1,0.279,0.306,0.0,0.178,,0.807,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:06,127.0.0.1,http://127.0.0.1:59999/,1,0.031,,,,,2000.728,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:08,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.07,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:08,localhost,http://localhost:3000/normal,1,0.453,0.295,0.0,0.304,0.011,1.086,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:08,localhost,http://localhost:3000/slow-server,1,0.282,0.271,0.0,,,2001.653,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:10,localhost,http://localhost:3000/error-500,1,0.416,13.0,0.0,0.426,0.016,13.902,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:10,localhost,http://localhost:3000/drop-connection,1,0.391,0.282,0.0,0.205,,0.925,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:10,127.0.0.1,http://127.0.0.1:59999/,1,0.031,,,,,2001.437,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:12,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.876,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:12,localhost,http://localhost:3000/normal,1,0.287,11.216,0.0,0.548,0.012,12.092,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:12,localhost,http://localhost:3000/slow-server,1,0.329,12.188,0.0,,,2018.99,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:14,localhost,http://localhost:3000/error-500,1,0.297,0.402,0.0,1.111,0.007,1.835,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:14,localhost,http://localhost:3000/drop-connection,1,0.295,0.405,0.0,0.17,,0.915,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:14,127.0.0.1,http://127.0.0.1:59999/,1,0.029,,,,,2015.962,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:16,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.922,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:16,localhost,http://localhost:3000/normal,1,0.303,0.397,0.0,0.28,0.007,1.008,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:16,localhost,http://localhost:3000/slow-server,1,0.29,0.398,0.0,,,2004.071,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:18,localhost,http://localhost:3000/error-500,1,0.287,0.395,0.0,0.25,0.007,0.957,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:18,localhost,http://localhost:3000/drop-connection,1,0.352,0.441,0.0,0.167,,1.004,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:18,127.0.0.1,http://127.0.0.1:59999/,1,0.029,,,,,2004.035,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:20,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,3.248,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:20,localhost,http://localhost:3000/normal,1,0.464,13.832,0.0,0.313,0.013,14.761,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:20,localhost,http://localhost:3000/slow-server,1,0.414,12.223,0.0,,,2016.646,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:22,localhost,http://localhost:3000/error-500,1,0.254,0.262,0.0,0.46,0.01,1.005,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:22,localhost,http://localhost:3000/drop-connection,1,0.259,0.304,0.0,0.28,,0.9,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:22,127.0.0.1,http://127.0.0.1:59999/,1,0.021,,,,,2000.517,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:24,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.904,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:24,localhost,http://localhost:3000/normal,1,0.289,0.322,0.0,0.425,0.01,1.067,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:24,localhost,http://localhost:3000/slow-server,1,0.26,0.316,0.0,,,2002.407,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:26,localhost,http://localhost:3000/error-500,1,0.248,0.313,0.0,0.436,0.012,1.027,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:26,localhost,http://localhost:3000/drop-connection,1,0.289,0.319,0.0,0.276,,0.938,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:27,127.0.0.1,http://127.0.0.1:59999/,1,0.028,,,,,2001.129,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:29,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.805,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:29,localhost,http://localhost:3000/normal,1,0.266,0.309,0.0,0.356,0.01,0.963,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:29,localhost,http://localhost:3000/slow-server,1,0.199,0.219,0.0,,,2000.999,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:31,localhost,http://localhost:3000/error-500,1,0.287,0.323,0.0,0.282,0.01,0.935,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:31,localhost,http://localhost:3000/drop-connection,1,0.283,0.3,0.0,0.199,,0.835,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:31,127.0.0.1,http://127.0.0.1:59999/,1,0.028,,,,,2002.174,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:33,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.819,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:33,localhost,http://localhost:3000/normal,1,0.288,0.301,0.0,0.25,0.007,0.863,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:33,localhost,http://localhost:3000/slow-server,1,0.206,0.265,0.0,,,2003.02,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:35,localhost,http://localhost:3000/error-500,1,0.277,13.103,0.0,0.307,0.013,13.733,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:35,localhost,http://localhost:3000/drop-connection,1,0.26,0.308,0.0,0.175,,0.8,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:35,127.0.0.1,http://127.0.0.1:59999/,1,0.02,,,,,2003.932,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:37,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,3.568,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:37,localhost,http://localhost:3000/normal,1,0.245,0.449,0.0,1.044,0.013,1.771,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:37,localhost,http://localhost:3000/slow-server,1,0.466,0.251,0.0,,,2012.062,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:39,localhost,http://localhost:3000/error-500,1,0.256,0.386,0.0,0.527,0.01,1.2,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:39,localhost,http://localhost:3000/drop-connection,1,0.728,0.268,0.0,0.19,,1.228,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:39,127.0.0.1,http://127.0.0.1:59999/,1,0.024,,,,,2005.022,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:41,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.063,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:41,localhost,http://localhost:3000/normal,1,0.269,0.27,0.0,0.288,0.007,0.857,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:41,localhost,http://localhost:3000/slow-server,1,0.507,0.423,0.0,,,1999.798,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:43,localhost,http://localhost:3000/error-500,1,0.318,0.31,0.0,0.266,0.009,0.926,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:43,localhost,http://localhost:3000/drop-connection,1,0.339,0.267,0.0,0.172,,0.825,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:43,127.0.0.1,http://127.0.0.1:59999/,1,0.028,,,,,2000.554,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:45,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.974,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:45,localhost,http://localhost:3000/normal,1,0.598,10.746,0.0,0.306,0.012,11.694,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:45,localhost,http://localhost:3000/slow-server,1,0.253,12.705,0.0,,,2013.351,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:47,localhost,http://localhost:3000/error-500,1,0.259,0.363,0.0,0.261,0.008,0.907,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:47,localhost,http://localhost:3000/drop-connection,1,0.276,12.163,0.0,0.207,,12.724,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:47,127.0.0.1,http://127.0.0.1:59999/,1,0.028,,,,,2003.918,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:49,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.908,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:49,localhost,http://localhost:3000/normal,1,0.27,0.268,0.0,0.297,0.008,0.861,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:49,localhost,http://localhost:3000/slow-server,1,0.236,0.245,0.0,,,2003.951,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:51,localhost,http://localhost:3000/error-500,1,0.289,11.943,0.0,0.315,0.012,12.591,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:51,localhost,http://localhost:3000/drop-connection,1,0.248,0.245,0.0,0.197,,0.751,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:51,127.0.0.1,http://127.0.0.1:59999/,1,0.019,,,,,2001.04,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:53,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,2.601,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:53,localhost,http://localhost:3000/normal,1,0.215,0.263,0.0,0.313,0.007,0.818,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:53,localhost,http://localhost:3000/slow-server,1,0.209,1.237,0.0,,,2002.591,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:54:55,localhost,http://localhost:3000/error-500,1,0.293,12.799,0.0,0.279,0.013,13.416,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:54:55,localhost,http://localhost:3000/drop-connection,1,0.269,0.398,0.0,0.18,,0.894,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:54:56,127.0.0.1,http://127.0.0.1:59999/,1,0.022,,,,,2005.709,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:54:58,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.0,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:54:58,localhost,http://localhost:3000/normal,1,0.343,0.376,0.0,0.294,0.008,1.129,207,200,cold,0,1,,,local_fault
2026-08-28T01:54:58,localhost,http://localhost:3000/slow-server,1,0.3,0.296,0.0,,,2002.782,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:00,localhost,http://localhost:3000/error-500,1,0.321,0.313,0.0,0.314,0.008,0.975,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:00,localhost,http://localhost:3000/drop-connection,1,0.352,0.322,0.0,0.214,,0.946,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:00,127.0.0.1,http://127.0.0.1:59999/,1,0.032,,,,,2015.036,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:02,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.238,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:02,localhost,http://localhost:3000/normal,1,0.328,0.294,0.0,0.317,0.008,0.965,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:02,localhost,http://localhost:3000/slow-server,1,0.424,0.305,0.0,,,2002.581,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:04,localhost,http://localhost:3000/error-500,1,0.304,0.286,0.0,0.361,0.011,0.984,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:04,localhost,http://localhost:3000/drop-connection,1,0.302,0.428,0.0,0.186,,0.966,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:04,127.0.0.1,http://127.0.0.1:59999/,1,0.032,,,,,2008.217,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:06,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.632,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:06,localhost,http://localhost:3000/normal,1,0.587,0.793,0.0,0.54,0.022,1.996,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:06,localhost,http://localhost:3000/slow-server,1,0.628,0.728,0.0,,,2001.112,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:08,localhost,http://localhost:3000/error-500,1,0.393,0.269,0.0,0.397,0.009,1.09,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:08,localhost,http://localhost:3000/drop-connection,1,0.737,1.012,0.0,0.297,,2.14,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:08,127.0.0.1,http://127.0.0.1:59999/,1,0.038,,,,,2005.913,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:10,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.816,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:10,localhost,http://localhost:3000/normal,1,0.278,0.399,0.0,0.317,0.007,1.018,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:10,localhost,http://localhost:3000/slow-server,1,0.293,0.399,0.0,,,2003.319,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:12,localhost,http://localhost:3000/error-500,1,0.278,0.408,0.0,0.572,0.007,1.281,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:12,localhost,http://localhost:3000/drop-connection,1,0.279,0.409,0.0,0.167,,0.94,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:12,127.0.0.1,http://127.0.0.1:59999/,1,0.03,,,,,2003.239,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:14,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.99,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:14,localhost,http://localhost:3000/normal,1,0.287,0.399,0.0,0.217,0.008,0.928,207,200,cold,0,1,,,local_fault
